year,huc8,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2019,18060006,16072.52713603526,12344.95105046779,3727.576086655259,16072.52713603526,12344.95105046779,3727.576086655259,21125.4581663087,12344.95105046779,8780.507238999009,597.0947265625,0,597.0947265625,5650.02587890625,0,5650.02587890625,5650.02587890625,0,5650.02587890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475.43240947276,12344.95105046779,3130.481359019876,.940534,1,.83913159,,.75,,
2020,18060006,16082.01920146495,12344.95105046779,3737.06809104979,16082.01920146495,12344.95105046779,3737.06809104979,21125.4581663087,12344.95105046779,8780.507238999009,606.5867309570313,0,606.5867309570313,5650.02587890625,0,5650.02587890625,5650.02587890625,0,5650.02587890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475.43240947276,12344.95105046779,3130.481359019876,.80970883,1,.485221,,.20000002,,
2021,18060006,16185.30167216808,12344.95105046779,3840.350561752915,16185.30167216808,12344.95105046779,3840.350561752915,21125.4581663087,12344.95105046779,8780.507238999009,709.8692016601563,0,709.8692016601563,5650.02587890625,0,5650.02587890625,5650.02587890625,0,5650.02587890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475.43240947276,12344.95105046779,3130.481359019876,.77402925,1,.38869995,,.050000004,,
1993,18060007,4942.061945386231,4938.061945751309,4.00000011920929,4942.061945386231,4938.061945751309,4.00000011920929,8145.546381421387,4938.061945751309,3207.484375119209,0,0,0,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
1994,18060007,4942.061945386231,4938.061945751309,4.00000011920929,4942.061945386231,4938.061945751309,4.00000011920929,8145.546381421387,4938.061945751309,3207.484375119209,0,0,0,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.82359052,1,.50062352,,.5,,
1995,18060007,4942.061945386231,4938.061945751309,4.00000011920929,4942.061945386231,4938.061945751309,4.00000011920929,8145.546381421387,4938.061945751309,3207.484375119209,0,0,0,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
1996,18060007,4954.875910229981,4938.061945751309,16.81393826007843,4954.875910229981,4938.061945751309,16.81393826007843,8145.546381421387,4938.061945751309,3207.484375119209,12.81393814086914,0,12.81393814086914,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
1997,18060007,5095.701044507325,4938.061945751309,157.6391144990921,5095.701044507325,4938.061945751309,157.6391144990921,8145.546381421387,4938.061945751309,3207.484375119209,153.6391143798828,0,153.6391143798828,796.38623046875,0,796.38623046875,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
1998,18060007,5402.338617749512,4938.061945751309,464.2766419649124,5402.338617749512,4938.061945751309,464.2766419649124,8145.546381421387,4938.061945751309,3207.484375119209,460.2766418457031,0,460.2766418457031,796.38623046875,0,796.38623046875,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
1999,18060007,5421.68761677295,4938.061945751309,483.6257020235062,5421.68761677295,4938.061945751309,483.6257020235062,8145.546381421387,4938.061945751309,3207.484375119209,479.6257019042969,0,479.6257019042969,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
2000,18060007,5449.75011677295,4938.061945751309,511.6882020235062,5449.75011677295,4938.061945751309,511.6882020235062,8145.546381421387,4938.061945751309,3207.484375119209,507.6882019042969,0,507.6882019042969,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.9647181,1,.90012467,,.89999992,,
2001,18060007,5490.882807202637,4938.061945751309,552.8209229707718,5490.882807202637,4938.061945751309,552.8209229707718,8145.546381421387,4938.061945751309,3207.484375119209,548.8209228515625,0,548.8209228515625,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.78478044,1,.39076072,,.38999999,,
2002,18060007,5500.108881421387,4938.061945751309,562.0469971895218,5500.108881421387,4938.061945751309,562.0469971895218,8145.546381421387,4938.061945751309,3207.484375119209,558.0469970703125,0,558.0469970703125,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.89415431,1,.70037407,,.69999999,,
2003,18060007,5512.6666206792,4938.061945751309,574.604675412178,5512.6666206792,4938.061945751309,574.604675412178,8145.546381421387,4938.061945751309,3207.484375119209,570.6046752929688,0,570.6046752929688,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.9647181,1,.90012467,,.89999992,,
2004,18060007,5475.762445874512,4938.061945751309,537.7005006074905,5475.762445874512,4938.061945751309,537.7005006074905,8145.546381421387,4938.061945751309,3207.484375119209,533.7005004882813,0,533.7005004882813,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.87651336,1,.6504364,,.64999992,,
2005,18060007,5486.782465405762,4938.061945751309,548.7205201387405,5486.782465405762,4938.061945751309,548.7205201387405,8145.546381421387,4938.061945751309,3207.484375119209,544.7205200195313,0,544.7205200195313,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.9647181,1,.90012467,,.89999992,,
2006,18060007,5481.400629468262,4938.061945751309,543.3386231660843,5481.400629468262,4938.061945751309,543.3386231660843,8145.546381421387,4938.061945751309,3207.484375119209,539.338623046875,0,539.338623046875,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,1,1,1,,1,,
2007,18060007,5425.916254468262,4938.061945751309,487.8542786836624,5425.916254468262,4938.061945751309,487.8542786836624,8145.546381421387,4938.061945751309,3207.484375119209,483.8542785644531,0,483.8542785644531,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.85887247,1,.60049886,,.60000002,,
2008,18060007,5377.992060132325,4938.061945751309,439.9301453828812,5377.992060132325,4938.061945751309,439.9301453828812,8145.546381421387,4938.061945751309,3207.484375119209,435.9301452636719,0,435.9301452636719,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.77066767,1,.35081059,,.34999999,,
2009,18060007,5429.1197456792,4938.061945751309,491.0577698945999,5429.1197456792,4938.061945751309,491.0577698945999,8145.546381421387,4938.061945751309,3207.484375119209,487.0577697753906,0,487.0577697753906,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.78830868,1,.40074825,,.40000001,,
2010,18060007,5423.48156208545,4938.061945751309,485.4196473360062,5423.48156208545,4938.061945751309,485.4196473360062,8145.546381421387,4938.061945751309,3207.484375119209,481.4196472167969,0,481.4196472167969,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.82359052,1,.50062352,,.5,,
2011,18060007,5431.426264233887,4938.061945751309,493.3642884492874,5431.426264233887,4938.061945751309,493.3642884492874,8145.546381421387,4938.061945751309,3207.484375119209,489.3642883300781,0,489.3642883300781,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.92943627,1,.80024946,,.80000001,,
2012,18060007,5447.443598218262,4938.061945751309,509.3817139863968,5447.443598218262,4938.061945751309,509.3817139863968,8145.546381421387,4938.061945751309,3207.484375119209,505.3817138671875,0,505.3817138671875,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.87651336,1,.6504364,,.64999992,,
2013,18060007,5413.743036694825,4938.061945751309,475.6810609102249,5413.743036694825,4938.061945751309,475.6810609102249,8145.546381421387,4938.061945751309,3207.484375119209,471.6810607910156,0,471.6810607910156,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.77066767,1,.35081059,,.34999999,,
2014,18060007,5352.876825757325,4938.061945751309,414.8148499727249,5352.876825757325,4938.061945751309,414.8148499727249,8145.546381421387,4938.061945751309,3207.484375119209,410.8148498535156,0,410.8148498535156,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.66482204,1,.051184732,,.050000001,,
2015,18060007,5382.6050972417,4938.061945751309,444.5431824922562,5382.6050972417,4938.061945751309,444.5431824922562,8145.546381421387,4938.061945751309,3207.484375119209,440.5431823730469,0,440.5431823730469,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.71774489,1,.20099768,,.2,,
2016,18060007,5480.119135327637,4938.061945751309,542.0572510957718,5480.119135327637,4938.061945751309,542.0572510957718,8145.546381421387,4938.061945751309,3207.484375119209,538.0572509765625,0,538.0572509765625,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.85887247,1,.60049886,,.60000002,,
2017,18060007,5306.618402905762,4938.061945751309,368.5565186738968,5306.618402905762,4938.061945751309,368.5565186738968,8145.546381421387,4938.061945751309,3207.484375119209,364.5565185546875,0,364.5565185546875,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.94707721,1,.85018712,,.85000008,,
2018,18060007,5253.056208081543,4938.061945751309,314.9942628145218,5253.056208081543,4938.061945751309,314.9942628145218,8145.546381421387,4938.061945751309,3207.484375119209,310.9942626953125,0,310.9942626953125,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.77066767,1,.35081059,,.34999999,,
2019,18060007,5280.606195874512,4938.061945751309,342.5442200899124,5280.606195874512,4938.061945751309,342.5442200899124,8145.546381421387,4938.061945751309,3207.484375119209,338.5442199707031,0,338.5442199707031,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.91179526,1,.75031179,,.75,,
2020,18060007,5285.988031812012,4938.061945751309,347.9260865449905,5285.988031812012,4938.061945751309,347.9260865449905,8145.546381421387,4938.061945751309,3207.484375119209,343.9260864257813,0,343.9260864257813,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.71774489,1,.20099768,,.2,,
2021,18060007,5344.547724194825,4938.061945751309,406.485778927803,5344.547724194825,4938.061945751309,406.485778927803,8145.546381421387,4938.061945751309,3207.484375119209,402.4857788085938,0,402.4857788085938,3203.484375,0,3203.484375,3203.484375,0,3203.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942.061945386231,4938.061945751309,3.999999642372131,.66482204,1,.051184732,,.050000001,,
1993,18060008,442.9960357919335,442.9960357919335,0,442.9960357919335,442.9960357919335,0,956.154589869082,442.9960357919335,513.1585693359375,0,0,0,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
1994,18060008,442.9960357919335,442.9960357919335,0,442.9960357919335,442.9960357919335,0,956.154589869082,442.9960357919335,513.1585693359375,0,0,0,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.70747405,1,.5,,.5,,
1995,18060008,442.9960357919335,442.9960357919335,0,442.9960357919335,442.9960357919335,0,956.154589869082,442.9960357919335,513.1585693359375,0,0,0,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
1996,18060008,445.0486633554101,442.9960357919335,2.052634239196777,445.0486633554101,442.9960357919335,2.052634239196777,956.154589869082,442.9960357919335,513.1585693359375,2.052634239196777,0,2.052634239196777,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
1997,18060008,467.6071350350976,442.9960357919335,24.61108589172363,467.6071350350976,442.9960357919335,24.61108589172363,956.154589869082,442.9960357919335,513.1585693359375,24.61108589172363,0,24.61108589172363,127.5712280273438,0,127.5712280273438,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
1998,18060008,516.7266723886132,442.9960357919335,73.73062896728516,516.7266723886132,442.9960357919335,73.73062896728516,956.154589869082,442.9960357919335,513.1585693359375,73.73062896728516,0,73.73062896728516,127.5712280273438,0,127.5712280273438,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
1999,18060008,519.8261291757226,442.9960357919335,76.83010101318359,519.8261291757226,442.9960357919335,76.83010101318359,956.154589869082,442.9960357919335,513.1585693359375,76.83010101318359,0,76.83010101318359,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
2000,18060008,524.3213989511132,442.9960357919335,81.32537078857422,524.3213989511132,442.9960357919335,81.32537078857422,956.154589869082,442.9960357919335,513.1585693359375,81.32537078857422,0,81.32537078857422,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.94149488,1,.89999998,,.89999998,,
2001,18060008,530.9103576913476,442.9960357919335,87.91432952880859,530.9103576913476,442.9960357919335,87.91432952880859,956.154589869082,442.9960357919335,513.1585693359375,87.91432952880859,0,87.91432952880859,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.64311832,1,.38999999,,.38999999,,
2002,18060008,532.3882629647851,442.9960357919335,89.39222717285156,532.3882629647851,442.9960357919335,89.39222717285156,956.154589869082,442.9960357919335,513.1585693359375,89.39222717285156,0,89.39222717285156,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.82448447,1,.69999999,,.69999999,,
2003,18060008,534.3998291268945,442.9960357919335,91.40380859375,534.3998291268945,442.9960357919335,91.40380859375,956.154589869082,442.9960357919335,513.1585693359375,91.40380859375,0,91.40380859375,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.94149488,1,.89999998,,.89999998,,
2004,18060008,528.4882690683007,442.9960357919335,85.49221801757813,528.4882690683007,442.9960357919335,85.49221801757813,956.154589869082,442.9960357919335,513.1585693359375,85.49221801757813,0,85.49221801757813,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.79523182,1,.64999998,,.64999998,,
2005,18060008,530.2535278573632,442.9960357919335,87.25748443603516,530.2535278573632,442.9960357919335,87.25748443603516,956.154589869082,442.9960357919335,513.1585693359375,87.25748443603516,0,87.25748443603516,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.94149488,1,.89999998,,.89999998,,
2006,18060008,529.391406275332,442.9960357919335,86.39537811279297,529.391406275332,442.9960357919335,86.39537811279297,956.154589869082,442.9960357919335,513.1585693359375,86.39537811279297,0,86.39537811279297,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,1,1,1,,1,,
2007,18060008,520.5034973397851,442.9960357919335,77.50746917724609,520.5034973397851,442.9960357919335,77.50746917724609,956.154589869082,442.9960357919335,513.1585693359375,77.50746917724609,0,77.50746917724609,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.76597929,1,.60000002,,.60000002,,
2008,18060008,512.8266479745507,442.9960357919335,69.83061981201172,512.8266479745507,442.9960357919335,69.83061981201172,956.154589869082,442.9960357919335,513.1585693359375,69.83061981201172,0,69.83061981201172,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.61971623,1,.34999999,,.34999999,,
2009,18060008,521.016650415957,442.9960357919335,78.0206298828125,521.016650415957,442.9960357919335,78.0206298828125,956.154589869082,442.9960357919335,513.1585693359375,78.0206298828125,0,78.0206298828125,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.64896888,1,.40000001,,.40000001,,
2010,18060008,520.1135132089257,442.9960357919335,77.11746978759766,520.1135132089257,442.9960357919335,77.11746978759766,956.154589869082,442.9960357919335,513.1585693359375,77.11746978759766,0,77.11746978759766,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.70747405,1,.5,,.5,,
2011,18060008,521.3861572518945,442.9960357919335,78.39010620117188,521.3861572518945,442.9960357919335,78.39010620117188,956.154589869082,442.9960357919335,513.1585693359375,78.39010620117188,0,78.39010620117188,513.1585693359375,0,513.1585693359375,513.1585693359375,0,513.1585693359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9960357919335,442.9960357919335,0,.8829897,1,.80000001,,.80000001,,
